format,construct,timing_class,membership,metric,weighting,pairs,families,mean,positive_fraction,largest_family_share,se,df,lower,upper,inference
deliberative_poll,policy,immediate,available,h,pairs,8666,1,0.6633971843987999,0.6633971843987999,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,available,h,equal_family_event,8666,1,0.6764360761517768,0.6764360761517768,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,available,p,pairs,8587,1,0.6071969255851869,0.6071969255851869,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,available,p,equal_family_event,8587,1,0.6010431594520894,0.6010431594520894,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,available,p_absolute,pairs,8705,1,0.6607696726019529,0.6607696726019529,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,available,p_absolute,equal_family_event,8705,1,0.6678518821605163,0.6678518821605163,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_combined,pairs,3659,1,0.4911177917463788,0.4911177917463788,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_combined,equal_family_event,3659,1,0.49111779174633147,0.49111779174633147,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_education,pairs,5913,1,0.5147979029257568,0.5147979029257568,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_education,equal_family_event,5913,1,0.5147979029256772,0.5147979029256772,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_gender,pairs,8355,1,0.48090963494913225,0.48090963494913225,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_gender,equal_family_event,8355,1,0.48840980972601716,0.48840980972601716,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_income,pairs,6379,1,0.48832105345665466,0.48832105345665466,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,d_income,equal_family_event,6379,1,0.4883210534566374,0.4883210534566374,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,h,pairs,8664,1,0.6548938134810711,0.6548938134810711,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,h,equal_family_event,8664,1,0.668697623946201,0.668697623946201,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,p,pairs,8580,1,0.6037296037296037,0.6037296037296037,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,p,equal_family_event,8580,1,0.5956588305827237,0.5956588305827237,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,p_absolute,pairs,8705,1,0.6565192418150488,0.6565192418150488,1,NA,NA,NA,NA,fewer than two independent families
deliberative_poll,policy,immediate,paired,p_absolute,equal_family_event,8705,1,0.6630215883408626,0.6630215883408626,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,available,d_gender,pairs,624,1,0.42948717948717946,0.42948717948717946,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,d_gender,equal_family_event,624,1,0.4294871794871796,0.4294871794871796,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,available,h,pairs,1323,1,0.48677248677248675,0.48677248677248675,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,h,equal_family_event,1323,1,0.48677248677249124,0.48677248677249124,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,p,pairs,1248,1,0.42788461538461536,0.42788461538461536,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,p,equal_family_event,1248,1,0.4278846153846155,0.4278846153846155,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,p_absolute,pairs,1323,1,0.5003779289493575,0.5003779289493575,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,available,p_absolute,equal_family_event,1323,1,0.500377928949362,0.500377928949362,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,paired,d_gender,pairs,624,1,0.42948717948717946,0.42948717948717946,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,d_gender,equal_family_event,624,1,0.4294871794871796,0.4294871794871796,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_cross_party,affect,immediate,paired,h,pairs,1323,1,0.48677248677248675,0.48677248677248675,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,h,equal_family_event,1323,1,0.48677248677249124,0.48677248677249124,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,p,pairs,1248,1,0.42788461538461536,0.42788461538461536,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,p,equal_family_event,1248,1,0.4278846153846155,0.4278846153846155,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,p_absolute,pairs,1323,1,0.5003779289493575,0.5003779289493575,1,NA,NA,NA,NA,fewer than two independent families
dyadic_cross_party,affect,immediate,paired,p_absolute,equal_family_event,1323,1,0.500377928949362,0.500377928949362,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,d_combined,pairs,94,1,0.3404255319148936,0.3404255319148936,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,d_combined,equal_family_event,94,1,0.34042553191489416,0.34042553191489416,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,d_education,pairs,206,1,0.34951456310679613,0.34951456310679613,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,d_education,equal_family_event,206,1,0.34951456310679613,0.34951456310679613,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,affect,immediate,available,d_income,pairs,388,1,0.3479381443298969,0.3479381443298969,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,d_income,equal_family_event,388,1,0.3479381443298973,0.3479381443298973,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,h,pairs,940,1,0.33191489361702126,0.33191489361702126,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,h,equal_family_event,940,1,0.33191489361701704,0.33191489361701704,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,p,pairs,736,1,0.19972826086956522,0.19972826086956522,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,p,equal_family_event,736,1,0.19972826086956394,0.19972826086956394,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,p_absolute,pairs,990,1,0.32626262626262625,0.32626262626262625,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,available,p_absolute,equal_family_event,990,1,0.326262626262626,0.326262626262626,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,d_combined,pairs,94,1,0.3404255319148936,0.3404255319148936,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,d_combined,equal_family_event,94,1,0.34042553191489416,0.34042553191489416,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,d_education,pairs,201,1,0.35323383084577115,0.35323383084577115,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,d_education,equal_family_event,201,1,0.353233830845772,0.353233830845772,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,affect,immediate,paired,d_income,pairs,362,1,0.36187845303867405,0.36187845303867405,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,d_income,equal_family_event,362,1,0.36187845303867056,0.36187845303867056,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,h,pairs,940,1,0.33191489361702126,0.33191489361702126,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,h,equal_family_event,940,1,0.33191489361701704,0.33191489361701704,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,p,pairs,714,1,0.19607843137254902,0.19607843137254902,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,p,equal_family_event,714,1,0.1960784313725492,0.1960784313725492,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,p_absolute,pairs,990,1,0.3212121212121212,0.3212121212121212,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,affect,immediate,paired,p_absolute,equal_family_event,990,1,0.3212121212121209,0.3212121212121209,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_combined,pairs,68,1,0.29411764705882354,0.29411764705882354,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_combined,equal_family_event,68,1,0.29411764705882404,0.29411764705882404,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_education,pairs,164,1,0.3170731707317073,0.3170731707317073,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_education,equal_family_event,164,1,0.31707317073170727,0.31707317073170727,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_income,pairs,312,1,0.33653846153846156,0.33653846153846156,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_income,equal_family_event,312,1,0.33653846153846184,0.33653846153846184,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,h,pairs,760,1,0.2986842105263158,0.2986842105263158,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,h,equal_family_event,760,1,0.29868421052632194,0.29868421052632194,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_combined,pairs,68,1,0.29411764705882354,0.29411764705882354,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_combined,equal_family_event,68,1,0.29411764705882404,0.29411764705882404,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_education,pairs,158,1,0.3227848101265823,0.3227848101265823,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_education,equal_family_event,158,1,0.32278481012658156,0.32278481012658156,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_income,pairs,295,1,0.33220338983050846,0.33220338983050846,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_income,equal_family_event,295,1,0.3322033898305112,0.3322033898305112,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,h,pairs,760,1,0.2986842105263158,0.2986842105263158,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,h,equal_family_event,760,1,0.29868421052632194,0.29868421052632194,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,affect,immediate,available,d_combined,pairs,114,1,0.4473684210526316,0.4473684210526316,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,d_combined,equal_family_event,114,1,0.4473684210526312,0.4473684210526312,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,d_education,pairs,164,1,0.42073170731707316,0.42073170731707316,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,d_education,equal_family_event,164,1,0.42073170731707316,0.42073170731707316,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,affect,immediate,available,d_income,pairs,329,1,0.40425531914893614,0.40425531914893614,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,d_income,equal_family_event,329,1,0.40425531914893753,0.40425531914893753,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,h,pairs,740,1,0.327027027027027,0.327027027027027,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,h,equal_family_event,740,1,0.32702702702702785,0.32702702702702785,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,p,pairs,630,1,0.1984126984126984,0.1984126984126984,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,p,equal_family_event,630,1,0.19841269841269862,0.19841269841269862,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,p_absolute,pairs,800,1,0.33125,0.33125,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,available,p_absolute,equal_family_event,800,1,0.33125000000000365,0.33125000000000365,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,d_combined,pairs,97,1,0.44329896907216493,0.44329896907216493,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,d_combined,equal_family_event,97,1,0.44329896907216587,0.44329896907216587,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,d_education,pairs,146,1,0.3767123287671233,0.3767123287671233,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,d_education,equal_family_event,146,1,0.3767123287671227,0.3767123287671227,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,affect,immediate,paired,d_income,pairs,303,1,0.39933993399339934,0.39933993399339934,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,d_income,equal_family_event,303,1,0.39933993399339696,0.39933993399339696,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,h,pairs,740,1,0.327027027027027,0.327027027027027,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,h,equal_family_event,740,1,0.32702702702702785,0.32702702702702785,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,p,pairs,619,1,0.18578352180936994,0.18578352180936994,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,p,equal_family_event,619,1,0.18578352180937246,0.18578352180937246,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,p_absolute,pairs,800,1,0.31625,0.31625,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,affect,immediate,paired,p_absolute,equal_family_event,800,1,0.31625000000000375,0.31625000000000375,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_combined,pairs,106,1,0.4056603773584906,0.4056603773584906,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_combined,equal_family_event,106,1,0.4056603773584906,0.4056603773584906,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_education,pairs,144,1,0.4375,0.4375,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_education,equal_family_event,144,1,0.4375000000000005,0.4375000000000005,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_income,pairs,265,1,0.3622641509433962,0.3622641509433962,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_income,equal_family_event,265,1,0.36226415094339626,0.36226415094339626,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,h,pairs,600,1,0.3383333333333333,0.3383333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,h,equal_family_event,600,1,0.3383333333333298,0.3383333333333298,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_combined,pairs,99,1,0.36363636363636365,0.36363636363636365,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_combined,equal_family_event,99,1,0.36363636363636453,0.36363636363636453,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_education,pairs,129,1,0.37209302325581395,0.37209302325581395,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_education,equal_family_event,129,1,0.37209302325581384,0.37209302325581384,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_income,pairs,251,1,0.3545816733067729,0.3545816733067729,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_income,equal_family_event,251,1,0.3545816733067729,0.3545816733067729,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,h,pairs,600,1,0.3383333333333333,0.3383333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,h,equal_family_event,600,1,0.3383333333333298,0.3383333333333298,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,affect,immediate,available,d_combined,pairs,16,1,0.375,0.375,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,d_combined,equal_family_event,16,1,0.375,0.375,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,d_education,pairs,94,1,0.3829787234042553,0.3829787234042553,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,d_education,equal_family_event,94,1,0.382978723404256,0.382978723404256,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,affect,immediate,available,d_income,pairs,288,1,0.3645833333333333,0.3645833333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,d_income,equal_family_event,288,1,0.36458333333333365,0.36458333333333365,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,h,pairs,870,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,h,equal_family_event,870,1,0.33333333333333764,0.33333333333333764,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,p,pairs,687,1,0.18340611353711792,0.18340611353711792,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,p,equal_family_event,687,1,0.18340611353711608,0.18340611353711608,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,p_absolute,pairs,920,1,0.3391304347826087,0.3391304347826087,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,available,p_absolute,equal_family_event,920,1,0.33913043478260035,0.33913043478260035,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,d_combined,pairs,16,1,0.375,0.375,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,d_combined,equal_family_event,16,1,0.375,0.375,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,d_education,pairs,89,1,0.3707865168539326,0.3707865168539326,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,d_education,equal_family_event,89,1,0.37078651685393216,0.37078651685393216,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,affect,immediate,paired,d_income,pairs,281,1,0.35231316725978645,0.35231316725978645,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,d_income,equal_family_event,281,1,0.3523131672597868,0.3523131672597868,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,h,pairs,870,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,h,equal_family_event,870,1,0.33333333333333764,0.33333333333333764,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,p,pairs,680,1,0.17058823529411765,0.17058823529411765,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,p,equal_family_event,680,1,0.17058823529411787,0.17058823529411787,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,affect,immediate,paired,p_absolute,pairs,920,1,0.3239130434782609,0.3239130434782609,1,NA,NA,NA,NA,fewer than two independent families
